Date,Humidity,Temperature
2021/8/22 9:36:41,37.40,23.90
2021/8/22 9:36:46,37.50,23.90
2021/8/22 9:36:52,37.50,24.00
2021/8/22 9:36:57,37.70,24.00
2021/8/22 9:37:2,37.80,24.00
2021/8/22 9:37:7,37.90,24.00
2021/8/22 9:37:12,37.70,24.00
2021/8/22 9:37:17,37.50,24.00
2021/8/22 9:37:22,37.40,24.00
2021/8/22 9:37:27,37.40,24.00
2021/8/22 9:37:32,37.30,24.00
2021/8/22 9:37:37,37.40,24.00
2021/8/22 9:37:42,37.40,24.00
2021/8/22 9:37:47,37.40,24.00
2021/8/22 9:37:53,37.40,23.90
2021/8/22 9:37:58,35.90,23.90
2021/8/22 9:38:3,37.50,23.90
2021/8/22 9:38:8,37.50,23.90
2021/8/22 9:38:13,37.60,23.90
2021/8/22 9:38:18,37.60,23.90
2021/8/22 9:38:23,37.60,23.90
2021/8/22 9:38:28,37.60,23.90
2021/8/22 9:38:33,37.70,23.90
2021/8/22 9:38:38,38.00,23.90
2021/8/22 9:38:43,38.10,23.90
2021/8/22 9:38:49,37.90,23.90
2021/8/22 9:38:54,37.90,24.00
2021/8/22 9:38:59,37.70,24.00
2021/8/22 9:39:4,37.60,24.00
2021/8/22 9:39:9,37.50,24.00
2021/8/22 9:39:14,37.40,24.00
2021/8/22 9:39:19,37.40,24.10
2021/8/22 9:39:24,37.40,24.10
2021/8/22 9:39:29,35.80,24.10
2021/8/22 9:39:34,37.40,24.10
2021/8/22 9:39:39,37.30,24.00
2021/8/22 9:39:44,35.70,24.00
2021/8/22 9:39:50,37.20,24.00
2021/8/22 9:39:55,37.20,24.00
2021/8/22 9:40:0,37.30,24.00
2021/8/22 9:40:5,37.30,24.00
2021/8/22 9:40:10,37.30,24.00
2021/8/22 9:40:15,37.40,24.00
2021/8/22 9:40:20,37.40,24.00
2021/8/22 9:40:25,37.40,24.00
2021/8/22 9:40:30,37.50,24.00
2021/8/22 9:40:35,37.40,23.90
2021/8/22 9:40:40,37.50,23.90
2021/8/22 9:40:45,37.60,23.90
2021/8/22 9:40:51,37.50,23.90
2021/8/22 9:40:56,37.60,23.90
2021/8/22 9:41:1,37.60,23.90
2021/8/22 9:41:6,37.60,23.90
2021/8/22 9:41:11,37.70,23.90
2021/8/22 9:41:16,37.70,23.90
2021/8/22 9:41:21,37.80,24.00
2021/8/22 9:41:26,37.70,23.90
2021/8/22 9:41:31,37.70,24.00
2021/8/22 9:41:36,37.80,24.00
2021/8/22 9:41:41,37.70,24.00
2021/8/22 9:41:46,37.60,24.00
2021/8/22 9:41:52,37.60,24.00
2021/8/22 9:41:57,37.60,24.00
2021/8/22 9:42:2,37.50,24.00
2021/8/22 9:42:7,37.50,24.00
2021/8/22 9:42:12,37.60,24.00
2021/8/22 9:42:17,37.50,23.90
2021/8/22 9:42:22,37.50,23.90
2021/8/22 9:42:27,37.60,23.90
2021/8/22 9:42:32,37.60,23.90
2021/8/22 9:42:37,37.60,23.80
2021/8/22 9:42:42,37.70,23.90
2021/8/22 9:42:47,37.70,23.90
2021/8/22 9:42:53,37.80,23.90
2021/8/22 9:42:58,37.80,23.90
2021/8/22 9:43:3,37.80,23.90
2021/8/22 9:43:8,37.70,23.90
2021/8/22 9:43:13,37.80,23.90
2021/8/22 9:43:18,37.80,24.00
2021/8/22 9:43:23,38.20,24.00
2021/8/22 9:43:28,38.70,24.00
2021/8/22 9:43:33,38.60,24.00
2021/8/22 9:43:38,38.10,24.00
2021/8/22 9:43:43,37.90,24.10
2021/8/22 9:43:48,37.70,24.00
2021/8/22 9:43:54,37.70,24.10
2021/8/22 9:43:59,37.60,24.00
2021/8/22 9:44:4,37.50,24.00
2021/8/22 9:44:9,37.50,24.00
2021/8/22 9:44:14,37.50,24.00
2021/8/22 9:44:19,37.50,24.00
2021/8/22 9:44:24,37.60,23.90
2021/8/22 9:44:29,37.60,23.90
2021/8/22 9:44:34,37.60,23.90
2021/8/22 9:44:39,37.60,23.90
2021/8/22 9:44:44,37.60,23.90
2021/8/22 9:44:50,37.70,23.90
2021/8/22 9:44:55,37.70,23.90
2021/8/22 9:45:0,37.70,23.90
2021/8/22 9:45:5,37.80,24.00
2021/8/22 9:45:10,37.80,24.00
2021/8/22 9:45:15,37.80,24.00
2021/8/22 9:45:20,37.80,24.00
2021/8/22 9:45:25,37.80,24.00
2021/8/22 9:45:30,37.70,24.00
2021/8/22 9:45:35,37.70,24.00
2021/8/22 9:45:40,37.70,24.00
2021/8/22 9:45:45,37.70,24.00
2021/8/22 9:45:51,37.70,24.00
2021/8/22 9:45:56,37.60,23.90
2021/8/22 9:46:1,37.60,23.90
2021/8/22 9:46:6,37.60,23.90
2021/8/22 9:46:11,37.70,23.90
2021/8/22 9:46:16,37.70,23.90
2021/8/22 9:46:21,37.80,23.90
2021/8/22 9:46:26,37.80,23.90
2021/8/22 9:46:31,37.80,23.90
2021/8/22 9:46:36,37.80,23.90
2021/8/22 9:46:41,37.80,23.90
2021/8/22 9:46:46,37.80,24.00
2021/8/22 9:46:52,38.00,24.00
2021/8/22 9:46:57,38.60,24.00
2021/8/22 9:47:2,38.50,24.00
2021/8/22 9:47:7,38.00,24.00
2021/8/22 9:47:12,37.80,24.10
2021/8/22 9:47:17,37.70,24.10
2021/8/22 9:47:22,37.60,24.00
2021/8/22 9:47:27,37.60,24.00
2021/8/22 9:47:32,37.50,24.00
2021/8/22 9:47:37,37.60,24.00
2021/8/22 9:47:42,37.60,24.00
2021/8/22 9:47:47,37.60,24.00
2021/8/22 9:47:53,37.60,24.00
2021/8/22 9:47:58,37.70,24.00
2021/8/22 9:48:3,37.60,23.90
2021/8/22 9:48:8,37.60,23.90
2021/8/22 9:48:13,37.60,23.90
2021/8/22 9:48:18,37.70,23.90
2021/8/22 9:48:23,37.70,23.90
2021/8/22 9:48:28,37.80,23.90
2021/8/22 9:48:33,37.80,23.90
2021/8/22 9:48:38,37.80,23.90
2021/8/22 9:48:43,37.80,23.90
2021/8/22 9:48:48,38.60,24.00
2021/8/22 9:48:54,39.10,24.00
2021/8/22 9:48:59,38.80,24.00
2021/8/22 9:49:4,38.40,24.00
2021/8/22 9:49:9,38.00,24.00
2021/8/22 9:49:14,37.80,24.00
2021/8/22 9:49:19,37.70,24.00
2021/8/22 9:49:24,37.70,24.00
2021/8/22 9:49:29,37.60,24.00
2021/8/22 9:49:34,37.60,24.00
2021/8/22 9:49:39,37.70,24.00
2021/8/22 9:49:44,37.70,24.00
2021/8/22 9:49:49,37.70,24.00
2021/8/22 9:49:55,37.70,24.00
2021/8/22 9:50:0,37.70,24.00
2021/8/22 9:50:5,37.80,24.00
2021/8/22 9:50:10,37.70,23.90
2021/8/22 9:50:15,37.70,23.90
2021/8/22 9:50:20,37.80,24.00
2021/8/22 9:50:25,37.80,23.90
2021/8/22 9:50:30,37.80,24.00
2021/8/22 9:50:35,37.80,23.90
2021/8/22 9:50:40,37.90,24.00
2021/8/22 9:50:45,37.90,24.00
2021/8/22 9:50:50,37.80,23.90
2021/8/22 9:50:56,37.80,23.90
2021/8/22 9:51:1,37.90,23.90
2021/8/22 9:51:6,37.90,23.90
2021/8/22 9:51:11,37.90,23.90
2021/8/22 9:51:16,37.90,23.90
2021/8/22 9:51:21,38.00,23.90
2021/8/22 9:51:26,38.00,23.90
2021/8/22 9:51:31,38.00,23.90
2021/8/22 9:51:36,38.00,23.90
2021/8/22 9:51:41,38.00,23.90
2021/8/22 9:51:46,38.00,23.90
2021/8/22 9:51:52,38.10,24.00
2021/8/22 9:51:57,38.40,24.00
2021/8/22 9:52:2,38.70,24.00
2021/8/22 9:52:7,38.40,24.00
2021/8/22 9:52:12,38.00,24.00
2021/8/22 9:52:17,38.00,24.10
2021/8/22 9:52:22,37.80,24.00
2021/8/22 9:52:27,37.80,24.00
2021/8/22 9:52:32,37.80,24.00
2021/8/22 9:52:37,37.80,24.00
2021/8/22 9:52:42,37.80,24.00
2021/8/22 9:52:47,37.80,24.00
2021/8/22 9:52:53,37.80,24.00
2021/8/22 9:52:58,37.80,24.00
2021/8/22 9:53:3,37.80,24.00
2021/8/22 9:53:8,37.80,24.00
2021/8/22 9:53:13,37.80,24.00
2021/8/22 9:53:18,37.90,24.00
2021/8/22 9:53:23,37.80,23.90
2021/8/22 9:53:28,37.90,24.00
2021/8/22 9:53:33,37.90,23.90
2021/8/22 9:53:38,37.90,24.00
2021/8/22 9:53:43,37.90,24.00
2021/8/22 9:53:48,37.80,23.90
2021/8/22 9:53:54,37.80,24.00
2021/8/22 9:53:59,37.90,23.90
2021/8/22 9:54:4,37.90,23.90
2021/8/22 9:54:9,37.90,23.90
2021/8/22 9:54:14,38.00,23.90
2021/8/22 9:54:19,38.10,23.90
2021/8/22 9:54:24,38.10,23.90
2021/8/22 9:54:29,38.20,23.90
2021/8/22 9:54:34,38.20,23.90
2021/8/22 9:54:39,38.20,23.90
2021/8/22 9:54:44,38.20,23.90
2021/8/22 9:54:49,39.10,23.90
2021/8/22 9:54:55,39.20,23.90
2021/8/22 9:55:0,39.30,24.00
2021/8/22 9:55:5,39.60,23.90
2021/8/22 9:55:10,39.80,24.00
2021/8/22 9:55:15,39.80,24.00
2021/8/22 9:55:20,39.00,24.00
2021/8/22 9:55:25,38.50,24.00
2021/8/22 9:55:30,38.20,24.00
2021/8/22 9:55:35,38.10,24.00
2021/8/22 9:55:40,38.00,24.00
2021/8/22 9:55:45,38.00,24.00
2021/8/22 9:55:50,38.00,24.00
2021/8/22 9:55:56,37.90,24.00
2021/8/22 9:56:1,38.00,24.00
2021/8/22 9:56:6,37.90,24.00
2021/8/22 9:56:11,37.90,23.90
2021/8/22 9:56:16,37.90,23.90
2021/8/22 9:56:21,38.00,23.90
2021/8/22 9:56:26,38.00,23.90
2021/8/22 9:56:31,38.00,23.90
2021/8/22 9:56:36,38.20,23.90
2021/8/22 9:56:41,38.30,24.00
2021/8/22 9:56:46,38.60,24.00
2021/8/22 9:56:51,38.30,24.00
2021/8/22 9:56:57,38.20,24.00
2021/8/22 9:57:2,38.00,24.00
2021/8/22 9:57:7,38.00,24.00
2021/8/22 9:57:12,37.90,24.00
2021/8/22 9:57:17,37.90,24.00
2021/8/22 9:57:22,37.90,24.00
2021/8/22 9:57:27,37.90,24.00
2021/8/22 9:57:32,37.90,24.00
2021/8/22 9:57:37,37.90,24.00
2021/8/22 9:57:42,37.90,24.00
2021/8/22 9:57:47,37.90,24.00
2021/8/22 9:57:52,38.00,24.00
2021/8/22 9:57:58,37.90,23.90
2021/8/22 9:58:3,37.90,23.90
2021/8/22 9:58:8,37.90,23.90
2021/8/22 9:58:13,37.90,23.90
2021/8/22 9:58:18,38.00,23.90
2021/8/22 9:58:23,38.10,23.90
2021/8/22 9:58:28,38.10,24.00
2021/8/22 9:58:33,38.10,23.90
2021/8/22 9:58:38,38.10,24.00
2021/8/22 9:58:43,38.10,24.00
2021/8/22 9:58:48,38.10,24.00
2021/8/22 9:58:54,38.00,24.00
2021/8/22 9:58:59,38.10,24.00
2021/8/22 9:59:4,38.10,24.00
2021/8/22 9:59:9,38.00,24.00
2021/8/22 9:59:14,38.00,24.00
2021/8/22 9:59:19,38.00,23.90
2021/8/22 9:59:24,38.00,23.90
2021/8/22 9:59:29,38.10,23.90
2021/8/22 9:59:34,38.10,23.90
2021/8/22 9:59:39,38.10,23.90
2021/8/22 9:59:44,38.20,23.90
2021/8/22 9:59:49,38.20,23.90
2021/8/22 9:59:55,38.20,23.90
2021/8/22 10:0:0,38.20,23.90
2021/8/22 10:0:5,38.20,23.90
2021/8/22 10:0:10,38.40,24.00
2021/8/22 10:0:15,38.80,24.00
2021/8/22 10:0:20,39.10,24.00
2021/8/22 10:0:25,39.20,24.00
2021/8/22 10:0:30,38.60,24.00
2021/8/22 10:0:35,38.30,24.00
2021/8/22 10:0:40,38.10,24.10
2021/8/22 10:0:45,38.10,24.10
2021/8/22 10:0:50,38.00,24.00
2021/8/22 10:0:56,38.00,24.00
2021/8/22 10:1:1,38.00,24.00
2021/8/22 10:1:6,38.00,24.00
2021/8/22 10:1:11,38.00,24.00
2021/8/22 10:1:16,38.00,24.00
2021/8/22 10:1:21,38.10,24.00
2021/8/22 10:1:26,38.10,24.00
2021/8/22 10:1:31,38.00,23.90
2021/8/22 10:1:36,38.10,23.90
2021/8/22 10:1:41,38.10,23.90
2021/8/22 10:1:46,38.20,23.90
2021/8/22 10:1:51,38.20,23.90
2021/8/22 10:1:57,38.30,23.90
2021/8/22 10:2:2,38.20,23.90
2021/8/22 10:2:7,38.20,23.90
2021/8/22 10:2:12,38.20,23.90
2021/8/22 10:2:17,38.30,24.00
2021/8/22 10:2:22,38.40,24.00
2021/8/22 10:2:27,38.40,24.00
2021/8/22 10:2:32,38.50,24.00
2021/8/22 10:2:37,38.30,24.00
2021/8/22 10:2:42,38.20,24.10
2021/8/22 10:2:47,38.10,24.00
2021/8/22 10:2:52,38.10,24.00
2021/8/22 10:2:58,38.00,24.00
2021/8/22 10:3:3,38.00,24.00
2021/8/22 10:3:8,38.00,24.00
2021/8/22 10:3:13,38.00,24.00
2021/8/22 10:3:18,38.00,24.00
2021/8/22 10:3:23,38.00,24.00
2021/8/22 10:3:28,38.00,24.00
2021/8/22 10:3:33,38.00,24.00
2021/8/22 10:3:38,38.10,24.00
2021/8/22 10:3:43,38.10,24.00
2021/8/22 10:3:48,38.10,24.00
2021/8/22 10:3:53,38.10,24.00
2021/8/22 10:3:59,38.10,24.00
2021/8/22 10:4:4,38.10,24.00
2021/8/22 10:4:9,38.20,24.00
2021/8/22 10:4:14,38.20,24.00
2021/8/22 10:4:19,38.10,24.00
2021/8/22 10:4:24,38.10,24.00
2021/8/22 10:4:29,38.10,23.90
2021/8/22 10:4:34,38.20,24.00
2021/8/22 10:4:39,38.20,24.00
2021/8/22 10:4:44,38.20,24.00
2021/8/22 10:4:49,38.10,23.90
2021/8/22 10:4:55,38.20,24.00
2021/8/22 10:5:0,38.20,24.00
2021/8/22 10:5:5,38.20,23.90
2021/8/22 10:5:10,38.20,23.90
2021/8/22 10:5:15,38.20,23.90
2021/8/22 10:5:20,38.20,23.90
2021/8/22 10:5:25,38.30,23.90
2021/8/22 10:5:30,38.30,23.90
2021/8/22 10:5:35,38.30,23.90
2021/8/22 10:5:40,38.40,24.00
2021/8/22 10:5:45,38.30,23.90
2021/8/22 10:5:50,38.40,24.00
2021/8/22 10:5:56,38.40,24.00
2021/8/22 10:6:1,38.30,24.00
2021/8/22 10:6:6,38.30,24.00
2021/8/22 10:6:11,38.40,24.00
2021/8/22 10:6:16,38.30,24.00
2021/8/22 10:6:21,38.30,24.00
2021/8/22 10:6:26,38.30,24.00
2021/8/22 10:6:31,38.30,24.00
2021/8/22 10:6:36,38.40,24.00
2021/8/22 10:6:41,38.30,23.90
2021/8/22 10:6:46,38.30,23.90
2021/8/22 10:6:51,38.40,23.90
2021/8/22 10:6:57,38.30,23.90
2021/8/22 10:7:2,38.40,23.90
2021/8/22 10:7:7,38.40,23.90
2021/8/22 10:7:12,38.50,23.90
2021/8/22 10:7:17,38.40,24.00
2021/8/22 10:7:22,38.40,23.90
2021/8/22 10:7:27,38.40,23.90
2021/8/22 10:7:32,38.40,24.00
2021/8/22 10:7:37,38.30,24.00
2021/8/22 10:7:42,38.30,24.00
2021/8/22 10:7:47,38.30,24.00
2021/8/22 10:7:52,38.20,24.00
2021/8/22 10:7:58,38.20,24.00
2021/8/22 10:8:3,38.20,24.00
2021/8/22 10:8:8,38.20,24.00
2021/8/22 10:8:13,38.20,24.00
2021/8/22 10:8:18,38.10,24.00
2021/8/22 10:8:23,38.10,24.00
2021/8/22 10:8:28,38.20,24.00
2021/8/22 10:8:33,38.20,24.00
2021/8/22 10:8:38,38.20,24.00
2021/8/22 10:8:43,38.20,24.00
2021/8/22 10:8:48,38.20,24.00
2021/8/22 10:8:53,38.20,24.00
2021/8/22 10:8:59,38.20,24.00
2021/8/22 10:9:4,38.30,24.00
2021/8/22 10:9:9,38.40,24.00
2021/8/22 10:9:14,38.30,23.90
2021/8/22 10:9:19,38.30,23.90
2021/8/22 10:9:24,38.30,24.00
2021/8/22 10:9:29,38.30,24.00
2021/8/22 10:9:34,38.40,24.00
2021/8/22 10:9:39,38.40,24.00
2021/8/22 10:9:44,38.40,24.00
2021/8/22 10:9:49,38.40,24.00
2021/8/22 10:9:55,38.40,24.00
2021/8/22 10:10:0,38.40,23.90
2021/8/22 10:10:5,38.40,23.90
2021/8/22 10:10:10,38.40,23.90
2021/8/22 10:10:15,38.40,23.90
2021/8/22 10:10:20,38.50,23.90
2021/8/22 10:10:25,38.50,23.90
2021/8/22 10:10:30,38.50,23.90
2021/8/22 10:10:35,38.50,23.90
2021/8/22 10:10:40,38.50,24.00
2021/8/22 10:10:45,38.60,24.00
2021/8/22 10:10:50,38.60,24.00
2021/8/22 10:10:56,38.60,24.00
2021/8/22 10:11:1,38.50,24.00
2021/8/22 10:11:6,38.40,24.00
2021/8/22 10:11:11,38.40,24.00
2021/8/22 10:11:16,38.40,24.00
2021/8/22 10:11:21,38.30,24.00
2021/8/22 10:11:26,38.30,24.00
2021/8/22 10:11:31,38.40,24.00
2021/8/22 10:11:36,38.30,24.00
2021/8/22 10:11:41,38.40,24.00
2021/8/22 10:11:46,38.30,24.00
2021/8/22 10:11:51,38.30,24.00
2021/8/22 10:11:57,38.40,24.00
2021/8/22 10:12:2,38.40,24.00
2021/8/22 10:12:7,38.40,24.00
2021/8/22 10:12:12,38.40,24.00
2021/8/22 10:12:17,38.40,24.00
2021/8/22 10:12:22,38.40,24.00
2021/8/22 10:12:27,38.40,24.00
2021/8/22 10:12:32,38.40,24.00
2021/8/22 10:12:37,38.40,24.00
2021/8/22 10:12:42,38.40,24.00
2021/8/22 10:12:47,38.40,24.00
2021/8/22 10:12:52,38.40,24.00
2021/8/22 10:12:58,38.40,24.00
2021/8/22 10:13:3,38.40,24.00
2021/8/22 10:13:8,38.40,24.00
2021/8/22 10:13:13,38.40,24.00
2021/8/22 10:13:18,38.40,24.00
2021/8/22 10:13:23,38.40,24.00
2021/8/22 10:13:28,38.40,24.00
2021/8/22 10:13:33,38.50,24.00
2021/8/22 10:13:38,38.50,24.00
2021/8/22 10:13:43,38.50,24.00
2021/8/22 10:13:48,38.50,24.00
2021/8/22 10:13:54,38.40,24.00
2021/8/22 10:13:59,38.40,24.00
2021/8/22 10:14:4,38.40,24.00
2021/8/22 10:14:9,38.40,24.00
2021/8/22 10:14:14,38.40,24.00
2021/8/22 10:14:19,38.40,24.00
2021/8/22 10:14:24,38.50,24.00
2021/8/22 10:14:29,38.50,24.00
2021/8/22 10:14:34,38.50,24.00
2021/8/22 10:14:39,38.50,24.00
2021/8/22 10:14:44,38.40,24.00
2021/8/22 10:14:49,38.40,24.00
2021/8/22 10:14:55,38.40,24.00
2021/8/22 10:15:0,38.40,24.00
2021/8/22 10:15:5,38.40,24.00
2021/8/22 10:15:10,38.50,24.00
2021/8/22 10:15:15,38.50,24.00
2021/8/22 10:15:20,38.50,24.00
2021/8/22 10:15:25,38.40,24.00
2021/8/22 10:15:30,38.40,24.00
2021/8/22 10:15:35,38.40,24.00
2021/8/22 10:15:40,38.40,24.00
2021/8/22 10:15:45,38.40,24.00
2021/8/22 10:15:50,38.50,24.00
2021/8/22 10:15:56,38.40,24.00
2021/8/22 10:16:1,38.50,24.00
2021/8/22 10:16:6,38.50,24.00
2021/8/22 10:16:11,38.50,24.00
2021/8/22 10:16:16,38.50,24.00
2021/8/22 10:16:21,38.40,24.00
2021/8/22 10:16:26,38.40,24.00
2021/8/22 10:16:31,38.50,24.00
2021/8/22 10:16:36,38.50,24.00
2021/8/22 10:16:41,38.50,24.00
2021/8/22 10:16:46,38.50,24.00
2021/8/22 10:16:52,38.50,24.00
2021/8/22 10:16:57,38.50,24.00
2021/8/22 10:17:2,38.50,24.00
2021/8/22 10:17:7,38.50,23.90
2021/8/22 10:17:12,38.50,24.00
2021/8/22 10:17:17,38.60,23.90
2021/8/22 10:17:22,38.60,23.90
2021/8/22 10:17:27,38.50,23.90
2021/8/22 10:17:32,38.60,24.00
2021/8/22 10:17:37,38.50,23.90
2021/8/22 10:17:42,38.60,23.90
2021/8/22 10:17:47,38.60,23.90
2021/8/22 10:17:53,38.70,24.00
2021/8/22 10:17:58,38.70,24.00
2021/8/22 10:18:3,38.60,23.90
2021/8/22 10:18:8,38.60,24.00
2021/8/22 10:18:13,38.70,24.00
2021/8/22 10:18:18,38.70,24.00
2021/8/22 10:18:23,38.60,23.90
2021/8/22 10:18:28,38.60,23.90
2021/8/22 10:18:33,38.60,23.90
2021/8/22 10:18:38,38.60,23.90
2021/8/22 10:18:43,38.80,23.90
2021/8/22 10:18:48,38.90,23.90
2021/8/22 10:18:54,38.90,23.90
2021/8/22 10:18:59,38.90,23.90
2021/8/22 10:19:4,38.90,23.90
2021/8/22 10:19:9,38.90,23.90
2021/8/22 10:19:14,39.00,24.00
2021/8/22 10:19:19,39.00,24.00
2021/8/22 10:19:24,39.30,24.00
2021/8/22 10:19:29,39.50,24.00
2021/8/22 10:19:34,39.10,24.00
2021/8/22 10:19:39,38.90,24.00
2021/8/22 10:19:44,38.80,24.00
2021/8/22 10:19:50,38.70,24.00
2021/8/22 10:19:55,38.70,24.00
2021/8/22 10:20:0,38.60,24.00
2021/8/22 10:20:5,38.60,24.00
2021/8/22 10:20:10,38.60,24.00
2021/8/22 10:20:15,38.60,24.00
2021/8/22 10:20:20,38.60,23.90
2021/8/22 10:20:25,38.70,24.00
2021/8/22 10:20:30,38.60,23.90
2021/8/22 10:20:35,38.60,23.90
2021/8/22 10:20:40,38.70,24.00
2021/8/22 10:20:45,38.60,23.90
2021/8/22 10:20:51,38.80,23.90
2021/8/22 10:20:56,38.80,23.90
2021/8/22 10:21:1,38.80,23.90
2021/8/22 10:21:6,38.80,23.90
2021/8/22 10:21:11,38.80,23.90
2021/8/22 10:21:16,38.90,23.90
2021/8/22 10:21:21,38.90,23.90
2021/8/22 10:21:26,38.90,24.00
2021/8/22 10:21:31,39.00,24.00
2021/8/22 10:21:36,39.00,23.90
2021/8/22 10:21:41,39.00,24.00
2021/8/22 10:21:46,38.90,24.00
2021/8/22 10:21:52,38.80,24.00
2021/8/22 10:21:57,38.80,23.90
2021/8/22 10:22:2,38.80,23.90
2021/8/22 10:22:7,38.80,23.90
2021/8/22 10:22:12,38.80,23.80
2021/8/22 10:22:17,38.80,23.80
2021/8/22 10:22:22,38.90,23.80
2021/8/22 10:22:27,39.00,23.80
2021/8/22 10:22:32,39.00,23.70
2021/8/22 10:22:37,39.10,23.70
2021/8/22 10:22:42,39.20,23.70
2021/8/22 10:22:48,39.40,23.70
2021/8/22 10:22:53,39.40,23.60
2021/8/22 10:22:58,39.40,23.60
2021/8/22 10:23:3,39.40,23.60
2021/8/22 10:23:8,39.40,23.60
2021/8/22 10:23:13,39.50,23.60
2021/8/22 10:23:18,39.70,23.60
2021/8/22 10:23:23,40.30,23.50
2021/8/22 10:23:28,40.50,23.50
2021/8/22 10:23:33,40.40,23.50
2021/8/22 10:23:38,40.70,23.50
2021/8/22 10:23:43,40.90,23.50
2021/8/22 10:23:49,41.10,23.40
2021/8/22 10:23:54,41.00,23.40
2021/8/22 10:23:59,40.80,23.50
2021/8/22 10:24:4,40.60,23.40
2021/8/22 10:24:9,40.60,23.40
2021/8/22 10:24:14,40.60,23.40
2021/8/22 10:24:19,40.90,23.40
2021/8/22 10:24:24,41.20,23.40
2021/8/22 10:24:29,41.30,23.40
2021/8/22 10:24:34,41.20,23.30
2021/8/22 10:24:39,41.10,23.30
2021/8/22 10:24:44,41.30,23.30
2021/8/22 10:24:50,42.00,23.30
2021/8/22 10:24:55,42.80,23.30
2021/8/22 10:25:0,43.20,23.30
2021/8/22 10:25:5,43.30,23.30
2021/8/22 10:25:10,43.20,23.20
2021/8/22 10:25:15,43.40,23.20
2021/8/22 10:25:20,43.50,23.20
2021/8/22 10:25:25,43.70,23.20
2021/8/22 10:25:30,43.90,23.20
2021/8/22 10:25:35,43.90,23.20
2021/8/22 10:25:40,43.90,23.20
2021/8/22 10:25:46,44.00,23.20
2021/8/22 10:25:51,44.20,23.20
2021/8/22 10:25:56,44.40,23.10
2021/8/22 10:26:1,44.40,23.10
2021/8/22 10:26:6,44.60,23.10
2021/8/22 10:26:11,44.40,23.10
2021/8/22 10:26:16,44.30,23.10
2021/8/22 10:26:21,44.40,23.10
2021/8/22 10:26:26,44.90,23.00
2021/8/22 10:26:31,45.10,23.00
2021/8/22 10:26:36,44.80,23.00
2021/8/22 10:26:41,44.60,23.00
2021/8/22 10:26:47,44.60,23.00
2021/8/22 10:26:52,44.90,23.00
2021/8/22 10:26:57,45.00,23.00
2021/8/22 10:27:2,44.80,23.00
2021/8/22 10:27:7,44.70,23.00
2021/8/22 10:27:12,44.80,23.00
2021/8/22 10:27:17,44.80,22.90
2021/8/22 10:27:22,45.00,22.90
2021/8/22 10:27:27,45.20,22.90
2021/8/22 10:27:32,45.20,22.90
2021/8/22 10:27:37,44.90,22.90
2021/8/22 10:27:42,44.40,22.90
2021/8/22 10:27:48,44.30,22.90
2021/8/22 10:27:53,44.40,22.90
2021/8/22 10:27:58,44.50,22.80
2021/8/22 10:28:3,44.70,22.90
2021/8/22 10:28:8,45.10,22.80
2021/8/22 10:28:13,45.30,22.80
2021/8/22 10:28:18,45.30,22.80
2021/8/22 10:28:23,45.20,22.80
2021/8/22 10:28:28,45.30,22.80
2021/8/22 10:28:33,45.40,22.80
2021/8/22 10:28:38,45.30,22.80
2021/8/22 10:28:43,45.00,22.70
2021/8/22 10:28:49,45.20,22.80
2021/8/22 10:28:54,45.50,22.80
2021/8/22 10:28:59,45.50,22.70
2021/8/22 10:29:4,45.70,22.70
2021/8/22 10:29:9,45.90,22.70
2021/8/22 10:29:14,45.80,22.70
2021/8/22 10:29:19,45.50,22.70
2021/8/22 10:29:24,45.40,22.70
2021/8/22 10:29:29,45.50,22.70
2021/8/22 10:29:34,45.80,22.70
2021/8/22 10:29:39,45.80,22.70
2021/8/22 10:29:45,45.70,22.60
2021/8/22 10:29:50,45.50,22.60
2021/8/22 10:29:55,45.10,22.60
2021/8/22 10:30:0,45.10,22.60
2021/8/22 10:30:5,45.20,22.60
2021/8/22 10:30:10,45.30,22.60
2021/8/22 10:30:15,45.40,22.60
2021/8/22 10:30:20,45.70,22.60
2021/8/22 10:30:25,46.10,22.60
2021/8/22 10:30:30,46.30,22.60
2021/8/22 10:30:35,46.20,22.60
2021/8/22 10:30:40,46.00,22.60
2021/8/22 10:30:46,45.80,22.60
2021/8/22 10:30:51,45.60,22.60
2021/8/22 10:30:56,45.50,22.50
2021/8/22 10:31:1,45.80,22.50
2021/8/22 10:31:6,46.10,22.50
2021/8/22 10:31:11,46.40,22.50
2021/8/22 10:31:16,46.30,22.50
2021/8/22 10:31:21,46.00,22.50
2021/8/22 10:31:26,45.80,22.50
2021/8/22 10:31:31,45.80,22.50
2021/8/22 10:31:36,46.00,22.50
2021/8/22 10:31:41,46.00,22.50
2021/8/22 10:31:47,46.20,22.50
2021/8/22 10:31:52,46.40,22.50
2021/8/22 10:31:57,46.50,22.40
2021/8/22 10:32:2,46.80,22.40
2021/8/22 10:32:7,46.70,22.40
2021/8/22 10:32:12,46.40,22.40
2021/8/22 10:32:17,46.30,22.40
2021/8/22 10:32:22,46.50,22.40
2021/8/22 10:32:27,46.70,22.40
2021/8/22 10:32:32,47.00,22.40
2021/8/22 10:32:37,47.10,22.40
2021/8/22 10:32:43,46.80,22.40
2021/8/22 10:32:48,46.60,22.40
2021/8/22 10:32:53,46.70,22.40
2021/8/22 10:32:58,46.80,22.40
2021/8/22 10:33:3,46.80,22.30
